0|000415|20230331|0.039700|20230428|20221205|20210125||||20200716|||20230327|113673.81|20160108|263591.43|20221206|-1614.71|||
0|000416|20230331|-0.001200|20230429|20230504|20230530||||20230601|||20100610|11998.14|||||||
0|000417|20230331|0.123900|20230426|20230116|20200623||||20220425|||20161019|37.87|20110624|4020.00|||||
0|000419|20230331|0.055400|20230429|20230103|20230105||||20230104|||20090630|11810.23|||||||
0|000420|20230331|0.004900|20230429|20221025|20211115|20220505|20221202|-2900.00|20220425|||20230130|29055.69|20220727|29055.69|20221212|986.15|||
0|000421|20230331|-0.003800|20230428|20221130|20220729||||20220908|||20180307|18033.78|20150304|4062.50|||||
0|000422|20230331|0.245100|20230429|20220329|20220329||||20220425|||20150915|2378.35|20120120|8430.00|20220606|1043.37|||
0|000423|20230331|0.357700|20230426|20220111|20230317||||20200203|||20100623|12108.14|||20221031|272.98|||
0|000425|20230331|0.129000|20230429|20230220|20230220|20220801|20230329|900.37|20200203|||20220126|26.19|20220829|697048.34|20230504|-2082.39|20230220|10.00|
0|000426|20230331|0.007600|20230429|20220120|20210222||20230410|-2394.53|20200203|||20200616|1110.94|20170106|13656.68|20230420|550.92|||
0|000428|20230331|-0.043000|20230428|20221230|20221129||||20220701|||20181119|30000.00|20151117|30000.00|20230508|197.39|||
0|000429|20230331|0.200000|20230428|20170412|20170717|||||||20220119|41.94|20160708|83368.84|20230523|174.84|||
0|000430|20230331|-0.070000|20230428|20221230|20210506||||20210506|||20180723|7331.33|20170714|8398.25|||||
0|000488|20230331|-0.101000|20230429|20220509|20210923||20230119|-4.00|20200203|||20220727|2994.80|||20221209|472.59|||
0|000498|20230331|0.127800|20230425|20220615|20230324||20220712|-1560.00|20221031|||20211019|23063.46|20201124|20618.56|20230425|-589.20|||
0|000501|20230331|0.170000|20230429|20210119|20210119||||20200724|||20190429|942.65|20160408|6280.88|20230130|289.28|||
0|000503|20230331|-0.048400|20230427|20230529|20220815||||20220425|||20160506|85.52|||20230413|-259.80|||
0|000504|20230331|-0.006300|20230429|20230526|20221014||||20220425|||20160108|70.07|||||||
0|000505|20230331|0.050000|20230427|20220523|20220413||||20220422|||20220221|129.95|20200605|4115.99|20230331|52.20|||20220323
0|000506|20230331|-0.040000|20230428|20230414|20230414|20221122|||20210728|||20170109|36.00|20081229|47457.00|||||
0|000507|20230331|0.066300|20230429|20220825|20210906||||20200203|||20220516|7182.32|20190516|14088.40|20220607|-183.26|20221112|1.60|
0|000509|20230331|-0.003700|20230429|20230206|20230206||||20221024|||20220706|24764.49|20210106|24764.49|||||
0|000510|20230331|-0.039900|20230422|20220920|20220628|20220905|20221104|3.33|20220928|||20090730|8045.98|||||20210522|1.60|
0|000513|20230331|0.620000|20230421|20220321|20220321|||||||20181228|58.39|20160920|2909.82|20221130|-423.23|20220915|8.00|
0|000514|20230331|-0.023800|20230422|20221129|20220420||||20220715|||20110610|293.12|20070125|31133.00|||||
0|000516|20230331|-0.032800|20230419|20230407|20230407||20230316|-1230.00|20220414|||20220609|1384.27|20210201|30487.80|20230307|-709.92|||
0|000517|20230331|0.203600|20230429|20230504|20220524||20220729|6.77|20220413|||20150507|1001.58|20090410|82800.00|20230104|781.96|||
0|000518|20230331|-0.018400|20230429|20221014|20210113||20220811|-4306.29|20200427|||20100728|12828.31|||||||
0|000519|20230331|-0.024600|20230425|20220701|20221018||20221108|291.00|20220128|||20200226|24092.34|20170126|16880.40|20221111|1067.00|||
0|000520|20230331|-0.008400|20230428|20230217|20220825||||20220826|||20150128|836.65|||||||
0|000521|20230331|0.119000|20230420|20230425|20230425||20230427|80.00|20201216|||20220616|125.04|20161014|28085.87|||||
0|000523|20230331|0.002300|20230429|20230515|20220601|20211109|||20220425|||20190129|9208.41|20230315|22304.83|20230517|-82.33|||
0|000524|20230331|0.013000|20230426|20221214|20220415||20230410|-670.06|20220421|||20200618|13537.91|20170522|13537.91|20230414|-69.54|||
0|000525|20230331|0.019500|20230429|20230601|20230602||||20230515|||20200310|11.60|20160203|7352.60|||||
0|000526|20230331|0.043200|20230427|20230529|20230531||20220630|-1500.00|20230531|||20220919|599.53|20210319|2156.76|||||
0|000528|20230331|0.160000|20230428|20210219|20210219|20220114|20230418|-0.97|20200203|||20230306|45424.20|20220304|99178.23|20230428|792.11|||
0|000529|20230331|0.034900|20230428|20221226|20221228||||20221228|||20170510|268.66|20090612|18727.45|||||
0|000530|20230331|0.030000|20230426|20221028|20220929||||20220930|||20180515|591.96|20160620|5864.51|||||
0|000531|20230331|0.087200|20230429|20220801|20220801||||20220802|||20140529|433.50|20110527|7602.02|20230515|-88.58|||
0|000532|20230331|0.042600|20230426|20230224|20230224||||20210726|||20200529|6.63|||||||
0|000533|20230331|0.014900|20230429|20220823|20220711||||20220803|||20140227|618.24|||||||
0|000534|20230331|0.116900|20230428|20220718|20221031||20220907|-30.00|20220426|||20230224|19.98|20120118|23058.10|20230314|115.27|||
0|000536|20230331|-0.128700|20230428|20230215|20220815||20230601|-500.00|20210205|||20191010|75973.41|20161010|94966.76|20220816|-703.15|||
0|000537|20230331|0.130000|20230428|20221027|20220722||20230427|0.72|20220722|||20220415|13111.38|20171030|134980.31|20220720|-581.35|||
0|000538|20230331|0.850000|20230427|20210208|20210208|||||||20221228|83588.58|20190703|66843.02|20230427|508.18|20220408|11.05|
