1,113039,601619,3.280,1.500,130000.0000,2.30,4.26,20210301,108.0000,20260824,191039,28771.0200,20200917,77.87,AA,AA
1,113602,603228,23.080,1.500,178000.0000,16.16,30.00,20210301,108.0000,20260824,191602,177986.3800,20200922,0.01,AA,AA
1,113589,603608,12.290,1.500,60000.0000,8.60,15.98,20210104,110.0000,20260624,191589,59946.9300,20200716,0.09,A+,A+
1,113600,603978,17.450,1.500,59500.0000,12.22,22.69,20210219,120.0000,20260813,191600,45295.1900,20200911,23.87,A+,A+
1,113595,603007,4.480,1.500,33000.0000,3.14,5.82,20210127,116.0000,20260721,191595,10766.7000,20200818,67.37,B-,B-
1,113037,601860,3.850,1.800,450000.0000,,5.01,20210129,110.0000,20260723,191037,449959.5100,20200817,0.01,AA+,AA+
1,113593,603131,21.100,2.000,40000.0000,14.77,27.43,20210125,115.0000,20260720,191593,39966.7200,20200810,0.08,A+,A+
1,110072,600297,4.030,1.500,337000.0000,2.82,5.24,20210224,110.0000,20260818,190072,336587.4800,20200915,0.12,AA+,AA+
1,113594,603516,17.930,1.800,30000.0000,12.55,23.31,20210127,115.0000,20260721,191594,29956.2000,20200828,0.15,A+,A+
1,113601,603716,16.980,1.500,54331.0000,11.89,22.07,20210301,115.0000,20260821,191601,54255.7100,20200915,0.14,A,A
1,113597,603912,10.790,1.800,30000.0000,7.55,14.03,20210205,118.0000,20260730,191597,29796.8100,20200821,0.68,AA-,AA-
1,110074,600577,3.570,1.500,78700.0000,2.50,4.64,20210225,112.0000,20260819,190074,50934.3500,20200921,35.28,AA,AA
1,113596,603887,24.260,1.500,120000.0000,16.98,31.54,20210204,108.0000,20260728,191596,119849.8600,20200820,0.13,A-,A-
1,110077,600461,5.780,0.800,180000.0000,4.05,7.51,20210526,110.0000,20261120,190077,142231.3000,20201217,20.98,AA+,AA+
1,113042,601229,9.830,1.500,2000000.0000,,12.78,20210729,112.0000,20270125,191042,1999850.2800,20210210,0.01,AAA,AAA
1,110076,600521,33.670,1.500,184260.0000,23.57,43.77,20210506,110.0000,20261102,190076,184242.4100,20201125,0.01,AA,AA
1,113606,603579,31.660,1.500,60000.0000,22.16,41.16,20210506,115.0000,20261030,191606,59985.7000,20201120,0.02,AA-,AA-
1,113619,603920,18.720,1.500,100000.0000,13.10,24.34,20210726,110.0000,20270120,191619,99965.5600,20210219,0.03,AA,AA
1,118000,688388,50.480,1.000,124000.0000,35.34,65.62,20210901,115.0000,20270223,,97839.3500,20210315,21.10,AA-,AA-
1,113598,603966,7.680,1.500,33000.0000,5.38,9.98,20210208,115.0000,20260731,191598,27523.0100,20200825,16.60,AA-,AA-
1,113045,601231,19.060,0.600,345000.0000,13.34,24.78,20211210,108.0000,20270304,191045,344987.8000,20210402,0.00,AA+,AA+
1,110063,600567,2.370,2.000,186000.0000,1.66,3.08,20200619,111.0000,20251213,190063,184441.7400,20200103,0.84,AA+,AA+
1,113621,603650,32.450,1.000,80018.0000,22.72,42.19,20210802,110.0000,20270126,191621,53653.0400,20210222,32.95,AA,AA
1,113608,603956,17.620,1.800,42000.0000,12.33,22.91,20210513,115.0000,20261109,191608,41998.2900,20201127,0.00,A+,A+
1,113609,603776,14.810,1.500,88648.0000,10.37,19.25,20210531,115.0000,20261124,191609,73412.9500,20201223,17.19,AA-,AA-
1,113046,601609,10.550,0.800,150000.0000,7.39,13.72,20210927,110.0000,20270322,191046,149986.9400,20210412,0.01,AA+,AA+
1,113610,603669,8.510,1.500,52500.0000,5.96,11.06,20210607,115.0000,20261201,191610,45785.4200,20201222,12.79,A+,A+
1,113027,601020,7.260,1.800,64000.0000,5.08,9.44,20191220,110.0000,20250614,191027,23829.6700,20190710,62.77,A,A
1,110079,600926,12.240,0.800,1500000.0000,,15.91,20211008,108.0000,20270329,190079,1499889.8300,20210423,0.01,AAA,AAA
1,113632,603733,19.840,1.000,205000.0000,13.89,25.79,20220523,112.0000,20271117,191632,204990.2100,20211209,0.00,AA,AA
1,113637,603112,12.570,1.000,80000.0000,8.80,16.34,20220628,115.0000,20271222,191637,79978.6100,20220120,0.03,AA-,AA-
1,113537,603348,18.980,2.500,80000.0000,13.29,24.67,20191214,115.0000,20250610,191537,12300.0000,20190705,84.63,AA-,AA-
1,113051,601016,3.520,0.600,300000.0000,2.46,4.58,20211227,110.0000,20270621,191051,299873.7200,20210722,0.04,AA+,AA+
1,113049,601633,40.080,0.600,350000.0000,28.06,52.10,20211217,107.0000,20270610,191049,349528.4400,20210708,0.13,AAA,AAA
1,113628,603685,12.940,1.000,41500.0000,9.06,16.82,20220228,115.0000,20270823,191628,41492.8000,20210917,0.02,A,A
1,113043,601108,11.340,1.000,380000.0000,,14.74,20210616,106.0000,20261210,191043,379967.5400,20201228,0.01,AAA,AAA
1,113044,601006,6.220,1.800,3200000.0000,4.35,7.46,20210618,108.0000,20261214,191044,2437551.0300,20210115,23.83,AAA,AAA
1,113633,603486,175.440,1.000,104000.0000,122.81,228.07,20220606,110.0000,20271130,191633,103971.3800,20211229,0.03,AA,AA
1,118003,688001,30.430,1.000,80000.0000,21.30,39.56,20220606,110.0000,20271129,,79976.2100,20211220,0.03,AA,AA
1,111002,605007,14.540,1.000,67000.0000,10.18,18.90,20220614,112.0000,20271208,,66193.7000,20211230,1.20,AA,AA
1,113629,603982,22.240,1.000,62000.0000,15.57,28.91,20220322,115.0000,20270914,191629,61905.2200,20211021,0.15,AA-,AA-
1,110075,600029,6.170,0.800,1600000.0000,4.32,8.02,20210421,106.5000,20261015,190075,589631.1800,20201103,63.15,AAA,AAA
1,113565,603336,5.850,1.500,33200.0000,4.10,7.61,20200903,112.0000,20260226,191565,22469.9600,20200316,32.32,AA-,AA-
1,113582,603678,24.150,1.500,60000.0000,16.91,31.40,20201202,110.0000,20260527,191582,41726.8200,20200623,30.46,AA,AA
1,113542,603898,15.390,1.800,63000.0000,10.77,20.01,20200207,110.0000,20250801,191542,60262.2100,20190823,4.35,AA,AA
1,113052,601166,23.290,1.000,5000000.0000,,30.28,20220630,109.0000,20271227,191052,4999748.8300,20220114,0.01,AAA,AAA
1,110070,600231,2.590,1.600,44000.0000,1.81,3.37,20201019,112.0000,20260413,190070,21704.0500,20200513,50.67,AA,AA
1,110059,600000,13.240,3.200,5000000.0000,,17.21,20200504,110.0000,20251028,190059,4999858.4500,20191115,0.00,AAA,AAA
1,110082,600885,50.960,1.000,200000.0000,35.67,66.25,20220505,112.0000,20271028,190082,199950.5700,20211123,0.02,AA,AA
1,113053,601012,58.450,0.800,700000.0000,40.92,75.99,20220711,107.0000,20280105,191053,699529.4400,20220217,0.06,AAA,AAA
1,113576,603557,2.600,1.800,52000.0000,1.82,3.38,20201016,115.0000,20260410,191576,14974.2400,20200507,71.20,B-,B-
1,113638,603055,16.600,1.000,60000.0000,11.62,21.58,20220705,112.0000,20271229,191638,59976.3100,20220121,0.04,AA,AA
1,113584,603708,35.800,1.500,64500.0000,25.06,46.54,20201214,110.0000,20260605,191584,64490.3000,20200624,0.02,AA,AA
1,113634,603605,98.250,1.000,75171.0000,68.78,127.73,20220614,115.0000,20271208,191634,75078.3700,20220104,0.12,AA,AA
1,113546,603320,13.720,2.000,22993.0000,9.60,17.84,20200429,115.0000,20251023,191546,22956.8900,20191121,0.16,A+,A+
1,113575,603377,12.150,1.500,42800.0000,8.51,15.80,20201015,108.0000,20260409,191575,9822.6700,20200430,77.05,AA,AA
1,113624,603976,46.320,1.200,40500.0000,32.42,60.22,20211108,115.0000,20270428,191624,40490.4200,20210601,0.02,A+,A+
1,113631,603689,7.560,0.600,93000.0000,5.29,9.83,20220512,110.0000,20271108,191631,92962.3000,20211210,0.04,AA+,AA+
1,113545,603113,9.960,1.800,150000.0000,6.97,12.95,20200418,110.0000,20251014,191545,98648.4500,20191107,34.23,AA,AA
1,113605,603233,47.110,1.500,140500.0000,32.98,61.24,20210428,110.0000,20261022,191605,140474.0200,20201113,0.02,AA,AA
1,113615,603979,12.430,1.500,100000.0000,8.70,16.16,20210629,112.0000,20261223,191615,74037.8300,20210114,25.96,AA,AA
1,113625,603208,55.040,1.000,58300.0000,38.53,71.55,20211220,118.0000,20270611,191625,58254.4200,20210701,0.08,AA-,AA-
1,110064,600939,4.470,3.200,166000.0000,3.13,5.81,20200629,113.0000,20251220,190064,126456.9500,20200116,23.82,AA+,AA+
1,110060,600326,4.170,1.800,108699.0000,2.92,5.42,20200502,110.0000,20251028,190060,56539.7400,20191128,47.99,AA,AA
1,113569,603660,14.570,1.500,51600.0000,10.20,18.94,20200914,115.0000,20260309,191569,51374.2100,20200408,0.44,A+,A+
1,113577,603890,10.650,1.500,24000.0000,7.46,13.85,20201020,112.0000,20260414,191577,17772.3200,20200513,25.95,AA-,AA-
1,113623,603225,16.250,1.000,250000.0000,11.38,21.13,20211014,112.0000,20270408,191623,249994.3200,20210507,0.00,AA,AA
1,113566,603499,10.740,1.800,20000.0000,7.52,12.89,20200907,118.0000,20260228,191566,16112.6200,20200331,19.44,A+,A+
1,113549,603861,9.000,1.800,88000.0000,6.30,11.70,20200521,110.0000,20251115,191549,80391.1600,20191211,8.65,AA,AA
1,113030,601515,4.040,1.800,29532.8000,2.83,5.25,20200630,112.0000,20251224,191030,29481.5900,20200120,0.17,AA,AA
1,110068,600388,10.120,1.500,200000.0000,7.08,13.16,20200930,110.0000,20260324,190068,187581.1800,20200415,6.21,AA+,AA+
1,110062,600498,22.670,1.800,308835.0000,15.87,29.47,20200608,106.0000,20251202,190062,308761.1600,20191225,0.02,AAA,AAA
1,113574,603679,30.710,1.800,20880.0000,21.50,39.92,20201009,110.0000,20260331,191574,20859.1100,20200427,0.10,A+,A+
1,113033,601366,6.800,1.500,180000.0000,4.76,8.84,20201009,110.0000,20260401,191033,179979.3800,20200421,0.01,AA,AA
1,113627,603877,21.810,1.000,80000.0000,15.27,28.35,20220121,110.0000,20270715,191627,79976.1000,20210806,0.03,AA,AA
1,113050,601009,9.110,0.700,2000000.0000,,11.84,20211221,107.0000,20270615,191050,1661664.7000,20210701,16.92,AAA,AAA
1,113616,603501,162.800,1.500,244000.0000,113.96,211.64,20210705,110.0000,20261228,191616,243305.6800,20210122,0.28,AA+,AA+
1,110083,600901,3.370,0.600,500000.0000,,4.38,20220517,107.0000,20271111,190083,460753.6900,20211210,7.85,AAA,AAA
1,111001,605006,11.120,1.000,60000.0000,7.78,14.46,20220512,115.0000,20271108,,59992.5000,20211206,0.01,AA-,AA-
1,113640,603585,19.160,0.600,95721.0000,13.41,24.91,20220822,115.0000,20280216,191640,95716.9000,20220310,0.00,AA-,AA-
1,113618,603538,26.350,1.500,52000.0000,18.45,34.26,20210720,110.0000,20270114,191618,47670.8300,20210204,8.33,AA-,AA-
1,113641,603799,81.180,0.400,760000.0000,56.83,105.53,20220902,108.0000,20280224,191641,759857.9000,20220323,0.02,AA+,AA+
1,110085,600438,35.500,0.400,1200000.0000,24.85,46.15,20220902,109.0000,20280224,190085,1198369.5200,20220318,0.14,AA+,AA+
1,113054,601330,9.600,0.400,236000.0000,6.72,12.48,20220905,109.0000,20280225,191054,235989.5200,20220323,0.00,AA+,AA+
1,118004,688166,34.940,1.000,46500.0000,24.46,45.42,20220711,115.0000,20280104,,46493.9000,20220127,0.01,AA-,AA-
1,113561,603089,9.880,2.200,29000.0000,6.92,12.84,20200707,112.0000,20251231,191561,13788.7600,20200210,52.45,A+,A+
1,113563,603368,22.890,1.800,80220.0000,16.02,29.76,20200722,108.0000,20260116,191563,80188.3400,20200224,0.04,AA,AA
1,113047,601636,11.760,0.600,150000.0000,8.23,15.29,20211015,110.0000,20270409,191047,149861.6800,20210507,0.09,AA+,AA+
1,113578,603030,3.200,1.500,38400.0000,2.24,4.16,20201026,113.0000,20231113,191578,6905.0000,20200519,82.02,B-,B-
1,113579,603707,24.540,1.500,50319.0000,17.18,31.90,20201029,109.0000,20260423,191579,50249.9800,20200522,0.14,AA,AA
1,110067,600909,6.020,0.800,280000.0000,,7.83,20200918,107.0000,20260312,190067,279949.4100,20200409,0.02,AAA,AAA
1,110061,600674,8.400,1.800,400000.0000,5.88,10.92,20200515,106.0000,20240201,190061,46315.0100,20191202,88.42,AAA,AAA
1,113573,603602,18.640,1.800,27000.0000,13.05,24.23,20201023,118.0000,20260417,191573,26981.7900,20200522,0.07,A+,A+
1,110081,600745,96.610,0.300,860000.0000,67.63,125.59,20220207,108.0000,20270728,190081,859770.7700,20210820,0.03,AA+,AA+
0,127064,002430,27.680,0.400,113700.0000,19.38,35.98,20221125,108.0000,20280519,127064,113668.6300,20220705,0.03,AA+,AA+
0,123147,300933,7.780,0.500,57054.0000,5.45,10.11,20221207,115.0000,20280531,123147,57046.9400,20220621,0.01,AA-,AA-
1,113059,601865,42.220,0.500,400000.0000,29.55,54.89,20221128,112.0000,20280520,191059,399992.6400,20220613,0.00,AA,AA
1,113060,601878,10.190,0.400,700000.0000,,13.25,20221220,106.0000,20280614,191060,699973.7100,20220708,0.00,AAA,AAA
0,123149,300185,2.740,0.500,148472.0000,1.92,3.56,20221226,112.0000,20280620,123149,148431.3700,20220715,0.03,AA,AA
0,127065,002997,17.060,0.600,43980.0000,11.94,22.18,20221228,115.0000,20280622,127065,18678.2400,20220727,57.53,A+,A+
1,118008,688680,217.300,0.400,69400.0000,152.11,282.49,20221229,115.0000,20280623,,69395.3700,20220721,0.01,AA-,AA-
1,111005,605189,15.850,0.500,57000.0000,11.10,20.61,20221229,108.3000,20280623,,56991.1000,20220725,0.02,AA-,AA-
1,110087,600075,6.800,0.400,300000.0000,4.76,8.84,20221229,108.0000,20280623,190087,299994.8000,20220719,0.00,AA+,AA+
1,118009,688059,92.450,0.500,40000.0000,64.72,120.19,20221230,113.0000,20280624,,39987.8200,20220721,0.03,A+,A+
1,113649,603810,13.730,0.600,50000.0000,9.61,15.79,20230103,115.0000,20280627,191649,49934.0000,20220721,0.13,AA-,AA-
1,118010,688026,48.090,0.500,44000.0000,33.66,62.52,20230104,110.0000,20280628,,43999.7000,20220802,0.00,A+,A+
0,123150,300406,17.550,0.500,113900.0000,12.29,22.82,20230106,110.0000,20280630,123150,112103.6900,20220720,1.58,AA-,AA-
0,123151,300869,28.100,0.700,70000.0000,19.67,36.53,20230109,115.0000,20280701,123151,69983.2100,20220720,0.02,A+,A+
1,113650,603916,23.140,0.500,80000.0000,16.20,30.08,20230109,115.0000,20280701,191650,79994.8100,20220728,0.01,AA-,AA-
1,118011,688689,31.730,0.600,50000.0000,22.21,41.25,20230109,115.0000,20280704,,49974.6000,20220802,0.05,A+,A+
1,118012,688321,25.360,0.600,50000.0000,17.75,32.97,20230111,115.0000,20280705,,49989.3000,20220728,0.02,A+,A+
0,127066,002850,152.200,0.500,153437.0000,106.54,197.86,20230116,110.0000,20280708,127066,153427.0600,20220803,0.01,AA,AA
1,113061,601689,70.920,0.400,250000.0000,49.64,92.20,20230120,110.0000,20280714,191061,249977.2000,20220812,0.01,AA+,AA+
1,118014,688556,58.510,0.400,48330.0000,40.96,76.06,20230130,110.0000,20280718,,48324.9100,20220812,0.01,A+,A+
1,113651,603992,16.130,0.500,61000.0000,11.29,20.97,20230130,112.0000,20280720,191651,60994.6000,20220817,0.01,AA,AA
1,118015,688595,55.670,0.700,41000.0000,38.97,72.37,20230130,115.0000,20280721,,40997.5000,20220818,0.01,A+,A+
0,123153,300956,19.240,0.600,34000.0000,13.47,25.01,20230130,115.0000,20280721,123153,33998.1300,20220811,0.01,A+,A+
0,123152,300727,29.010,0.600,29235.0000,20.31,37.71,20230130,118.0000,20280721,123152,29225.1100,20220811,0.03,A+,A+
0,127067,000703,10.500,0.300,300000.0000,7.35,13.65,20230130,109.0000,20280721,127067,299978.8400,20220818,0.01,AA+,AA+
0,123154,300894,33.490,0.500,52900.0000,23.44,43.54,20230213,115.0000,20280805,123154,52897.9100,20220823,0.00,AA-,AA-
1,113655,603833,123.690,0.500,200000.0000,86.58,160.80,20230213,112.0000,20280805,191655,199993.6600,20220901,0.00,AA,AA
1,113654,603901,13.940,0.400,61055.0000,9.76,18.12,20230210,113.0000,20280804,191654,61046.1000,20220901,0.01,AA-,AA-
1,118016,688096,9.820,0.700,33250.0000,6.87,12.77,20230213,115.0000,20280805,,33249.7000,20220825,0.00,A,A
0,127068,002996,16.000,0.600,83000.0000,11.20,20.80,20230220,108.0000,20280812,127068,82997.5200,20220907,0.00,AA-,AA-
0,123155,301040,31.760,0.600,36000.0000,22.23,41.29,20230220,115.0000,20280812,123155,35998.6000,20220831,0.00,A+,A+
0,127069,002959,54.410,0.600,53600.0000,38.09,70.73,20230220,115.0000,20280812,127069,50414.6400,20220907,5.94,AA-,AA-
0,127006,000623,14.210,2.000,241300.0000,9.95,18.47,20180919,105.0000,20240313,127006,233085.6800,20180511,3.40,AA+,AA+
0,123012,300057,5.920,2.000,95000.0000,4.14,7.70,20190128,106.0000,20240720,123012,12196.6100,20180829,87.16,AA-,AA-
0,127005,000783,6.710,2.000,500000.0000,,8.72,20180917,105.0000,20240312,127005,499638.6500,20180411,0.07,AAA,AAA
0,127007,000665,5.580,2.000,173359.0000,3.91,7.25,20190104,108.0000,20240628,127007,36762.6300,20180801,78.79,AA+,AA+
0,123011,300473,20.180,2.000,56471.0000,14.13,26.23,20190124,112.0000,20240718,123011,25030.0500,20180814,55.68,AA-,AA-
0,123018,300381,8.050,2.000,66497.0000,5.64,10.47,20190626,110.0000,20241220,123018,5413.6200,20190123,91.86,AA-,AA-
0,128049,002787,7.370,3.000,40000.0000,5.16,9.58,20190603,110.0000,20241127,128049,20082.4200,20181220,49.79,AA-,AA-
0,123022,300088,5.900,1.800,123000.0000,4.13,7.67,20190923,110.0000,20250318,123022,25622.0600,20190410,79.17,AA,AA
0,127012,001965,7.870,1.500,500000.0000,5.51,10.23,20190930,105.0000,20250322,127012,386050.3600,20190430,22.79,AAA,AAA
0,128070,002877,9.340,2.000,23000.0000,,12.14,20200108,112.0000,20250702,128070,22911.9800,20190723,0.38,A+,A+
0,128034,002807,3.960,1.800,200000.0000,,5.15,20180801,106.0000,20240126,128034,100730.4100,20180214,49.63,AA+,AA+
0,123156,300839,10.690,0.600,39700.0000,7.48,13.90,20230222,115.0000,20280816,123156,39686.2900,20220902,0.03,A+,A+
0,127070,001203,11.060,0.500,152000.0000,7.74,14.38,20230223,112.0000,20280817,127070,151920.5400,20221011,0.05,AA,AA
0,127071,003009,53.020,0.300,49500.0000,37.11,68.93,20230227,108.0000,20280822,127071,49493.8500,20220919,0.01,AA+,AA
0,123157,300663,16.010,0.400,49460.0000,11.21,20.81,20230306,115.0000,20280830,123157,49446.4700,20220920,0.03,AA-,AA-
1,113656,603535,22.900,0.400,80000.0000,16.03,26.34,20230307,115.0000,20280901,191656,79998.3000,20221012,0.00,AA-,AA-
1,110088,600985,14.120,0.500,300000.0000,9.88,18.36,20230320,106.0000,20280914,190088,299995.3100,20221020,0.00,AAA,AAA
1,113062,601128,7.830,0.400,600000.0000,,10.18,20230321,107.0000,20280915,191062,599977.8100,20221017,0.00,AAA,AAA
1,113658,603713,134.110,0.500,87239.0000,40.23,174.34,20230322,112.0000,20270916,191658,87229.7900,20221025,0.01,AA-,AA-
1,118019,688676,34.450,0.500,97670.0000,24.12,44.79,20230322,110.0000,20280916,,97663.4100,20221013,0.01,AA,AA
1,110089,600141,30.000,0.500,280000.0000,21.00,39.00,20230328,110.0000,20280922,190089,279981.2100,20221031,0.01,AA+,AA+
0,127072,002698,15.560,0.500,45000.0000,10.89,20.23,20230328,112.0000,20280922,127072,44989.5700,20221103,0.02,AA,AA
0,127073,002709,28.880,0.500,341050.0000,20.22,37.54,20230329,109.0000,20270923,127073,341014.1200,20221027,0.01,AA,AA
1,110090,600933,18.560,0.500,157000.0000,12.99,24.13,20230329,110.0000,20280923,190090,156983.8300,20221028,0.01,AA,AA
0,123158,300037,41.980,0.500,197000.0000,29.39,54.57,20230330,110.0000,20280926,123158,196947.4200,20221021,0.03,AA,AA
1,118021,688590,10.680,0.700,48481.0000,7.48,13.88,20230410,112.0000,20280927,,29012.7600,20221102,40.16,A,A
0,123159,301002,24.450,0.500,29435.0000,17.12,31.79,20230410,114.0000,20280927,123159,29434.3300,20221024,0.00,AA-,AA-
0,123160,300992,19.820,0.700,33489.0000,13.87,25.77,20230411,115.0000,20280928,123160,33488.7400,20221025,0.00,A,A
0,123161,300850,40.360,0.500,121000.0000,28.25,52.47,20230417,112.0000,20281011,123161,120997.0000,20221027,0.00,AA,AA
1,111007,605020,23.830,0.500,80000.0000,16.68,30.98,20230417,115.0000,20281011,,79958.1100,20221101,0.05,AA-,AA-
1,118023,688186,33.070,0.500,155000.0000,23.15,42.99,20230419,115.0000,20281013,,154998.1000,20221109,0.00,AA-,AA-
1,113659,603355,33.210,0.500,120000.0000,23.25,43.17,20230420,110.0000,20281014,191659,119998.4000,20221115,0.00,AA,AA
0,123162,300486,8.050,0.700,57000.0000,5.64,10.47,20230420,115.0000,20281014,123162,56257.6200,20221104,1.30,A,A
0,127075,002455,10.310,0.500,97800.0000,7.22,13.40,20230425,115.0000,20281019,127075,97793.6000,20221116,0.01,AA-,AA-
1,113657,603601,6.000,0.500,51000.0000,4.80,7.80,20230412,110.0000,20280929,191657,50998.5000,20221027,0.00,AA-,AA-
1,118025,688301,229.820,0.400,143501.0000,160.87,298.77,20230428,110.0000,20281024,,142174.3200,20221118,0.92,AA,AA
1,118024,688772,23.590,0.500,308904.0000,16.51,28.31,20230428,112.0000,20281024,,308900.8000,20221117,0.00,AA,AA
1,118026,688499,45.000,0.400,95000.0000,31.50,58.50,20230428,110.0000,20281024,,94996.8500,20221118,0.00,A+,A+
0,127076,002891,28.300,0.400,76905.0000,19.81,36.79,20230504,112.0000,20281025,127076,76900.7900,20221121,0.01,AA-,AA-
0,123165,300041,15.450,0.500,85000.0000,10.82,20.09,20230504,115.0000,20281027,123165,84997.6900,20221115,0.00,AA-,AA-
0,123166,300876,25.950,0.600,30000.0000,18.17,33.74,20230508,115.0000,20281102,123166,29994.5300,20221125,0.02,A+,A+
1,111008,605128,46.990,0.600,38400.0000,32.89,61.09,20230508,113.0000,20281102,,38386.4000,20221128,0.04,A+,A+
1,113063,601058,8.890,0.500,200899.0000,6.22,11.56,20230508,110.0000,20281102,191063,134047.5500,20221124,33.28,AA,AA
1,111009,605138,10.700,0.500,70118.0000,7.49,13.91,20230511,110.0000,20281107,,70116.9000,20221201,0.00,AA,AA
1,118020,688148,18.630,0.600,64200.0000,13.04,24.22,20230329,120.0000,20280923,,64181.5000,20221107,0.03,A+,A+
1,118022,688779,15.530,0.500,325000.0000,10.87,20.19,20230417,110.0000,20281011,,324981.3100,20221107,0.01,AA,AA
0,123163,300984,27.080,0.700,31000.0000,18.96,35.20,20230420,115.0000,20281014,123163,30995.0000,20221107,0.02,A,A
0,127074,002851,30.940,0.500,122000.0000,21.66,40.22,20230419,115.0000,20281013,127074,121992.7300,20221109,0.01,AA-,AA-
1,111010,605358,44.960,0.500,339000.0000,31.47,58.45,20230518,112.0000,20281114,,338970.1000,20221207,0.01,AA,AA
1,113064,601208,11.650,0.500,140000.0000,8.16,15.15,20230522,112.0000,20281116,191064,139993.4000,20221212,0.00,AA,AA
1,113660,603896,37.650,0.800,39800.0000,26.36,48.95,20230523,112.0000,20281117,191660,39749.1300,20221212,0.08,AA-,AA-
0,123167,300975,6.910,0.600,39650.0000,4.84,8.98,20230523,115.0000,20281117,123167,39358.0100,20221209,0.74,A+,A+
1,113661,603806,46.370,0.300,303000.0000,32.46,60.28,20230529,110.0000,20281122,191661,302991.4200,20221222,0.00,AA,AA
0,123169,300224,13.030,0.400,140000.0000,9.12,16.94,20230529,112.0000,20281123,123169,139962.6700,20221212,0.03,AA-,AA-
0,123168,300891,10.780,0.600,49000.0000,7.55,14.01,20230529,115.0000,20281123,123168,48997.1200,20221214,0.01,AA-,AA-
0,123170,300346,33.890,0.400,90000.0000,23.72,44.06,20230530,118.0000,20281124,123170,89983.0600,20221215,0.02,AA-,AA-
0,123171,300966,27.140,0.600,38000.0000,19.00,35.28,20230602,115.0000,20281128,123171,37994.8100,20221216,0.01,A+,A+
1,118027,688066,62.980,0.600,100880.0000,44.09,81.87,20230602,115.0000,20281128,,100879.3000,20221222,0.00,A,A
1,113663,603867,31.860,0.500,65000.0000,22.30,41.42,20230602,115.0000,20281128,191663,64988.8200,20221216,0.02,AA-,AA-
1,113065,601665,5.490,0.400,800000.0000,,7.14,20230605,109.0000,20281129,191065,730108.2000,20221219,8.74,AAA,AAA
1,113664,603757,22.280,0.600,45000.0000,15.60,28.96,20230609,115.0000,20281205,191664,44995.3000,20230104,0.01,AA-,AA-
1,118028,688219,9.310,0.500,83000.0000,6.52,12.10,20230612,115.0000,20281206,,82999.0000,20230104,0.00,AA-,AA-
1,110091,600761,14.000,0.400,204751.0000,9.80,18.20,20230619,108.0000,20281213,190091,204712.6000,20230106,0.02,AA+,AA+
1,113665,603176,8.210,0.500,36000.0000,5.75,10.67,20230621,115.0000,20281215,191665,35999.1000,20230111,0.00,AA-,AA-
1,118029,688350,20.010,0.400,45000.0000,14.01,26.01,20230621,110.0000,20281215,,44999.8000,20230109,0.00,A+,A+
0,123172,301017,21.160,0.500,80000.0000,14.81,27.51,20230621,113.0000,20281215,123172,79999.3500,20230106,0.00,AA-,AA-
0,127079,003043,55.690,0.600,34000.0000,38.98,72.40,20230626,115.0000,20281216,127079,33996.5600,20230116,0.01,A+,A+
1,110084,600903,7.180,1.000,100000.0000,5.03,9.33,20220701,110.0000,20271227,190084,91515.0600,20220118,8.48,AA,AA
1,113662,603809,12.610,0.400,50000.0000,7.57,16.39,20230601,113.0000,20281125,191662,49999.6000,20221223,0.00,AA-,AA-
0,127080,003004,29.140,0.600,28000.0000,20.40,37.88,20230707,115.0000,20281230,127080,27974.5700,20230210,0.09,A+,A+
0,123173,300605,13.810,0.700,24244.0000,9.67,17.95,20230706,115.0000,20281230,123173,24223.9900,20230208,0.08,A,A
1,111011,605088,17.610,0.400,60165.0000,12.33,22.89,20230710,115.0000,20290103,,52545.6700,20230206,12.66,AA-,AA-
1,111012,605488,13.730,0.600,42902.0000,9.61,17.85,20230710,115.0000,20290104,,27732.4100,20230207,35.36,A+,A+
1,110092,600370,3.020,0.500,250000.0000,2.11,3.93,20230712,110.0000,20290106,190092,249998.4000,20230207,0.00,AA,AA
0,127078,002998,7.200,0.600,60000.0000,5.04,9.36,20230620,115.0000,20281214,127078,59996.8400,20230109,0.01,A+,A+
0,127077,002645,13.920,0.500,51500.0000,9.74,18.10,20230608,115.0000,20281202,127077,51495.0000,20230110,0.01,AA-,AA-
1,113639,603186,38.510,0.400,57000.0000,26.96,50.06,20220728,108.0000,20280124,191639,56993.7200,20220222,0.01,AA+,AA-
1,118005,688116,103.520,0.500,83000.0000,72.46,134.58,20220809,110.0000,20280127,,82994.6100,20220301,0.01,AA-,AA-
0,123174,300258,12.970,0.300,98000.0000,9.08,16.86,20230821,115.0000,20290215,123174,97991.7700,20230307,0.01,AA-,AA-
0,123175,300614,24.000,0.300,42000.0000,16.80,31.20,20230828,112.0000,20290222,123175,41999.2300,20230317,0.00,A+,A+
1,113666,603529,39.640,0.300,200000.0000,27.75,51.53,20230901,110.0000,20290223,191666,199995.7000,20230320,0.00,AA,AA
0,127081,001212,30.170,0.300,54000.0000,21.12,39.22,20230911,111.0000,20290303,127081,53994.3000,20230425,0.01,A+,A+
0,123179,300973,96.520,0.300,95000.0000,67.56,125.48,20230913,115.0000,20290307,123179,94997.8200,20230327,0.00,AA-,AA-
1,118032,688357,87.140,0.300,70000.0000,61.00,113.28,20230914,115.0000,20290308,,69999.6000,20230407,0.00,AA-,AA-
