20220112,110
90000920,159919P1M004900,沪深300ETF沽1月4900,159919,,2201,,10000,4.9000,20211125,20220126,20220126,20220126,EP0000000000S0000,6981.4000,,,0,0,0,0,0
90000921,159919P1M005000,沪深300ETF沽1月5000,159919,,2201,,10000,5.0000,20211125,20220126,20220126,20220126,EP0000000000S0000,7798.4000,,,0,0,0,0,0
90000922,159919P1M005250,沪深300ETF沽1月5250,159919,,2201,,10000,5.2500,20211125,20220126,20220126,20220126,EP0000000000S0000,10224.4000,,,0,0,0,0,0
90000923,159919P1M005500,沪深300ETF沽1月5500,159919,,2201,,10000,5.5000,20211125,20220126,20220126,20220126,EP0000000000S0000,12716.4000,,,0,0,0,0,0
90000924,159919P1M005750,沪深300ETF沽1月5750,159919,,2201,,10000,5.7500,20211125,20220126,20220126,20220126,EP0000000000S0000,15213.4000,,,0,0,0,0,0
90000925,159919C1M004400,沪深300ETF购1月4400,159919,,2201,,10000,4.4000,20211201,20220126,20220126,20220126,EC0000000000S0000,9820.4000,,,0,0,0,0,0
90000926,159919P1M004400,沪深300ETF沽1月4400,159919,,2201,,10000,4.4000,20211201,20220126,20220126,20220126,EP0000000000S0000,3095.0000,,,0,0,0,0,0
90000927,159919C1M006000,沪深300ETF购1月6000,159919,,2201,,10000,6.0000,20211209,20220126,20220126,20220126,EC0000000000S0000,3359.9000,,,0,0,0,0,0
90000928,159919P1M006000,沪深300ETF沽1月6000,159919,,2201,,10000,6.0000,20211209,20220126,20220126,20220126,EP0000000000S0000,17709.4000,,,0,0,0,0,0
90000929,159919C6M006000,沪深300ETF购6月6000,159919,,2206,,10000,6.0000,20211209,20220622,20220622,20220622,EC0000000000S0000,3514.9000,,,0,0,0,0,0
90000930,159919P6M006000,沪深300ETF沽6月6000,159919,,2206,,10000,6.0000,20211209,20220622,20220622,20220622,EP0000000000S0000,17709.4000,,,0,0,0,0,0
90000931,159919C2M004500,沪深300ETF购2月4500,159919,,2202,,10000,4.5000,20211223,20220223,20220223,20220223,EC0000000000S0000,9062.4000,,,0,0,0,0,0
90000932,159919C2M004600,沪深300ETF购2月4600,159919,,2202,,10000,4.6000,20211223,20220223,20220223,20220223,EC0000000000S0000,8215.4000,,,0,0,0,0,0
90000933,159919C2M004700,沪深300ETF购2月4700,159919,,2202,,10000,4.7000,20211223,20220223,20220223,20220223,EC0000000000S0000,7496.4000,,,0,0,0,0,0
90000934,159919C2M004800,沪深300ETF购2月4800,159919,,2202,,10000,4.8000,20211223,20220223,20220223,20220223,EC0000000000S0000,6871.4000,,,0,0,0,0,0
90000935,159919C2M004900,沪深300ETF购2月4900,159919,,2202,,10000,4.9000,20211223,20220223,20220223,20220223,EC0000000000S0000,5437.4000,,,0,0,0,0,0
90000936,159919C2M005000,沪深300ETF购2月5000,159919,,2202,,10000,5.0000,20211223,20220223,20220223,20220223,EC0000000000S0000,4153.4000,,,0,0,0,0,0
90000937,159919C2M005250,沪深300ETF购2月5250,159919,,2202,,10000,5.2500,20211223,20220223,20220223,20220223,EC0000000000S0000,3479.9000,,,0,0,0,0,0
90000938,159919C2M005500,沪深300ETF购2月5500,159919,,2202,,10000,5.5000,20211223,20220223,20220223,20220223,EC0000000000S0000,3400.9000,,,0,0,0,0,0
90000939,159919C2M005750,沪深300ETF购2月5750,159919,,2202,,10000,5.7500,20211223,20220223,20220223,20220223,EC0000000000S0000,3378.9000,,,0,0,0,0,0
90000940,159919P2M004500,沪深300ETF沽2月4500,159919,,2202,,10000,4.5000,20211223,20220223,20220223,20220223,EP0000000000S0000,3351.0000,,,0,0,0,0,0
90000941,159919P2M004600,沪深300ETF沽2月4600,159919,,2202,,10000,4.6000,20211223,20220223,20220223,20220223,EP0000000000S0000,4136.4000,,,0,0,0,0,0
