20210702,180
10003324,510300P9M04500,300ETF沽9月4500,510300,300ETF,2109,5.2540,10000,4.5000,20210325,20210922,20210922,20210922,EP0N0000E0  ,3263.00,12.00,7.00,1,1,50,1,10
10003371,510050C9M03000,50ETF购9月3000,510050,50ETF,2109,3.5480,10000,3.0000,20210416,20210922,20210922,20210922,EC0N0000E0  ,9737.60,12.00,7.00,1,1,50,1,10
10003372,510050P9M03000,50ETF沽9月3000,510050,50ETF,2109,3.5480,10000,3.0000,20210416,20210922,20210922,20210922,EP0N0000E0  ,2180.00,12.00,7.00,1,1,50,1,10
10003373,510050CCM03100,50ETF购12月3100,510050,50ETF,2112,3.5480,10000,3.1000,20210429,20211222,20211222,20211222,EC0N0000E0  ,8737.60,12.00,7.00,1,1,50,1,10
10003374,510050CCM03200,50ETF购12月3200,510050,50ETF,2112,3.5480,10000,3.2000,20210429,20211222,20211222,20211222,EC0N0000E0  ,7924.60,12.00,7.00,1,1,50,1,10
10003375,510050CCM03300,50ETF购12月3300,510050,50ETF,2112,3.5480,10000,3.3000,20210429,20211222,20211222,20211222,EC0N0000E0  ,7216.60,12.00,7.00,1,1,50,1,10
10003376,510050CCM03400,50ETF购12月3400,510050,50ETF,2112,3.5480,10000,3.4000,20210429,20211222,20211222,20211222,EC0N0000E0  ,6599.60,12.00,7.00,1,1,50,1,10
10003377,510050CCM03500,50ETF购12月3500,510050,50ETF,2112,3.5480,10000,3.5000,20210429,20211222,20211222,20211222,EC0N0000E0  ,6083.60,12.00,7.00,1,1,50,1,10
10003378,510050CCM03600,50ETF购12月3600,510050,50ETF,2112,3.5480,10000,3.6000,20210429,20211222,20211222,20211222,EC0N0000E0  ,5140.60,12.00,7.00,1,1,50,1,10
10003379,510050CCM03700,50ETF购12月3700,510050,50ETF,2112,3.5480,10000,3.7000,20210429,20211222,20211222,20211222,EC0N0000E0  ,3797.60,12.00,7.00,1,1,50,1,10
10003380,510050CCM03800,50ETF购12月3800,510050,50ETF,2112,3.5480,10000,3.8000,20210429,20211222,20211222,20211222,EC0N0000E0  ,3284.60,12.00,7.00,1,1,50,1,10
10003381,510050CCM03900,50ETF购12月3900,510050,50ETF,2112,3.5480,10000,3.9000,20210429,20211222,20211222,20211222,EC0N0000E0  ,3090.60,12.00,7.00,1,1,50,1,10
10003382,510050PCM03100,50ETF沽12月3100,510050,50ETF,2112,3.5480,10000,3.1000,20210429,20211222,20211222,20211222,EP0N0000E0  ,2570.00,12.00,7.00,1,1,50,1,10
10003383,510050PCM03200,50ETF沽12月3200,510050,50ETF,2112,3.5480,10000,3.2000,20210429,20211222,20211222,20211222,EP0N0000E0  ,2858.00,12.00,7.00,1,1,50,1,10
10003384,510050PCM03300,50ETF沽12月3300,510050,50ETF,2112,3.5480,10000,3.3000,20210429,20211222,20211222,20211222,EP0N0000E0  ,3223.00,12.00,7.00,1,1,50,1,10
10003385,510050PCM03400,50ETF沽12月3400,510050,50ETF,2112,3.5480,10000,3.4000,20210429,20211222,20211222,20211222,EP0N0000E0  ,4079.60,12.00,7.00,1,1,50,1,10
10003386,510050PCM03500,50ETF沽12月3500,510050,50ETF,2112,3.5480,10000,3.5000,20210429,20211222,20211222,20211222,EP0N0000E0  ,5525.60,12.00,7.00,1,1,50,1,10
10003387,510050PCM03600,50ETF沽12月3600,510050,50ETF,2112,3.5480,10000,3.6000,20210429,20211222,20211222,20211222,EP0N0000E0  ,6598.60,12.00,7.00,1,1,50,1,10
10003388,510050PCM03700,50ETF沽12月3700,510050,50ETF,2112,3.5480,10000,3.7000,20210429,20211222,20211222,20211222,EP0N0000E0  ,7257.60,12.00,7.00,1,1,50,1,10
10003389,510050PCM03800,50ETF沽12月3800,510050,50ETF,2112,3.5480,10000,3.8000,20210429,20211222,20211222,20211222,EP0N0000E0  ,7972.60,12.00,7.00,1,1,50,1,10
10003390,510050PCM03900,50ETF沽12月3900,510050,50ETF,2112,3.5480,10000,3.9000,20210429,20211222,20211222,20211222,EP0N0000E0  ,8741.60,12.00,7.00,1,1,50,1,10
10003391,510300CCM04700,300ETF购12月4700,510300,300ETF,2112,5.2540,10000,4.7000,20210429,20211222,20211222,20211222,EC0N0000E0  ,12084.80,12.00,7.00,1,1,50,1,10
10003392,510300CCM04800,300ETF购12月4800,510300,300ETF,2112,5.2540,10000,4.8000,20210429,20211222,20211222,20211222,EC0N0000E0  ,11343.80,12.00,7.00,1,1,50,1,10
10003393,510300CCM04900,300ETF购12月4900,510300,300ETF,2112,5.2540,10000,4.9000,20210429,20211222,20211222,20211222,EC0N0000E0  ,10664.80,12.00,7.00,1,1,50,1,10
10003394,510300CCM05000,300ETF购12月5000,510300,300ETF,2112,5.2540,10000,5.0000,20210429,20211222,20211222,20211222,EC0N0000E0  ,10053.80,12.00,7.00,1,1,50,1,10
10003395,510300CCM05250,300ETF购12月5250,510300,300ETF,2112,5.2540,10000,5.2500,20210429,20211222,20211222,20211222,EC0N0000E0  ,8749.80,12.00,7.00,1,1,50,1,10
10003396,510300CCM05500,300ETF购12月5500,510300,300ETF,2112,5.2540,10000,5.5000,20210429,20211222,20211222,20211222,EC0N0000E0  ,5387.80,12.00,7.00,1,1,50,1,10
10003397,510300CCM05750,300ETF购12月5750,510300,300ETF,2112,5.2540,10000,5.7500,20210429,20211222,20211222,20211222,EC0N0000E0  ,4627.80,12.00,7.00,1,1,50,1,10
10003398,510300CCM06000,300ETF购12月6000,510300,300ETF,2112,5.2540,10000,6.0000,20210429,20211222,20211222,20211222,EC0N0000E0  ,4230.80,12.00,7.00,1,1,50,1,10
10003399,510300CCM06250,300ETF购12月6250,510300,300ETF,2112,5.2540,10000,6.2500,20210429,20211222,20211222,20211222,EC0N0000E0  ,4033.80,12.00,7.00,1,1,50,1,10
10003400,510300PCM04700,300ETF沽12月4700,510300,300ETF,2112,5.2540,10000,4.7000,20210429,20211222,20211222,20211222,EP0N0000E0  ,4073.00,12.00,7.00,1,1,50,1,10
10003401,510300PCM04800,300ETF沽12月4800,510300,300ETF,2112,5.2540,10000,4.8000,20210429,20211222,20211222,20211222,EP0N0000E0  ,4396.00,12.00,7.00,1,1,50,1,10
10003402,510300PCM04900,300ETF沽12月4900,510300,300ETF,2112,5.2540,10000,4.9000,20210429,20211222,20211222,20211222,EP0N0000E0  ,4782.00,12.00,7.00,1,1,50,1,10
10003403,510300PCM05000,300ETF沽12月5000,510300,300ETF,2112,5.2540,10000,5.0000,20210429,20211222,20211222,20211222,EP0N0000E0  ,5471.80,12.00,7.00,1,1,50,1,10
10003404,510300PCM05250,300ETF沽12月5250,510300,300ETF,2112,5.2540,10000,5.2500,20210429,20211222,20211222,20211222,EP0N0000E0  ,9178.80,12.00,7.00,1,1,50,1,10
10003405,510300PCM05500,300ETF沽12月5500,510300,300ETF,2112,5.2540,10000,5.5000,20210429,20211222,20211222,20211222,EP0N0000E0  ,10786.80,12.00,7.00,1,1,50,1,10
10003406,510300PCM05750,300ETF沽12月5750,510300,300ETF,2112,5.2540,10000,5.7500,20210429,20211222,20211222,20211222,EP0N0000E0  ,12629.80,12.00,7.00,1,1,50,1,10
10003407,510300PCM06000,300ETF沽12月6000,510300,300ETF,2112,5.2540,10000,6.0000,20210429,20211222,20211222,20211222,EP0N0000E0  ,14754.80,12.00,7.00,1,1,50,1,10
10003408,510300PCM06250,300ETF沽12月6250,510300,300ETF,2112,5.2540,10000,6.2500,20210429,20211222,20211222,20211222,EP0N0000E0  ,16969.80,12.00,7.00,1,1,50,1,10
10003409,510050CCM03000,50ETF购12月3000,510050,50ETF,2112,3.5480,10000,3.0000,20210507,20211222,20211222,20211222,EC0N0000E0  ,9737.60,12.00,7.00,1,1,50,1,10
10003410,510050PCM03000,50ETF沽12月3000,510050,50ETF,2112,3.5480,10000,3.0000,20210507,20211222,20211222,20211222,EP0N0000E0  ,2361.00,12.00,7.00,1,1,50,1,10
10003411,510300CCM04600,300ETF购12月4600,510300,300ETF,2112,5.2540,10000,4.6000,20210507,20211222,20211222,20211222,EC0N0000E0  ,12844.80,12.00,7.00,1,1,50,1,10
10003412,510300PCM04600,300ETF沽12月4600,510300,300ETF,2112,5.2540,10000,4.6000,20210507,20211222,20211222,20211222,EP0N0000E0  ,3811.00,12.00,7.00,1,1,50,1,10
10003413,510050CCM04000,50ETF购12月4000,510050,50ETF,2112,3.5480,10000,4.0000,20210526,20211222,20211222,20211222,EC0N0000E0  ,2936.60,12.00,7.00,1,1,50,1,10
10003414,510050PCM04000,50ETF沽12月4000,510050,50ETF,2112,3.5480,10000,4.0000,20210526,20211222,20211222,20211222,EP0N0000E0  ,9566.60,12.00,7.00,1,1,50,1,10
10003415,510050C7M03200,50ETF购7月3200,510050,50ETF,2107,3.5480,10000,3.2000,20210527,20210728,20210728,20210728,EC0N0000E0  ,7737.60,12.00,7.00,1,1,50,1,10
10003416,510050C7M03300,50ETF购7月3300,510050,50ETF,2107,3.5480,10000,3.3000,20210527,20210728,20210728,20210728,EC0N0000E0  ,6737.60,12.00,7.00,1,1,50,1,10
10003417,510050C7M03400,50ETF购7月3400,510050,50ETF,2107,3.5480,10000,3.4000,20210527,20210728,20210728,20210728,EC0N0000E0  ,5737.60,12.00,7.00,1,1,50,1,10
10003418,510050C7M03500,50ETF购7月3500,510050,50ETF,2107,3.5480,10000,3.5000,20210527,20210728,20210728,20210728,EC0N0000E0  ,4927.60,12.00,7.00,1,1,50,1,10
10003419,510050C7M03600,50ETF购7月3600,510050,50ETF,2107,3.5480,10000,3.6000,20210527,20210728,20210728,20210728,EC0N0000E0  ,4045.60,12.00,7.00,1,1,50,1,10
