#沪深300增强基金
33,968106
33,968107
33,968108
33,968109
33,968112
33,968113
33,968114
33,968115
33,968116
33,968117
33,968118
33,968119
33,968120
33,968121
33,968122
33,968123
33,968124
33,968125
33,968126
33,968127
33,968129
33,968132
33,968142
33,968149
33,968150
33,968151
#港股通基金
33,004098
33,004532
33,004533
33,004996
33,005051
33,005052
33,005228
33,005255
33,005269
33,005583
33,005701
33,005702
33,005707
33,005813
33,005814
33,006106
33,006355
33,006537
33,006595
33,006614
33,006752
33,006753
33,006781
33,006786
33,006787
33,006809
33,006810
33,007110
33,007132
33,007178
33,007216
33,007291
33,007354
33,007357
33,008861
33,009017
33,009733
33,009734
33,009846
33,009896
33,009897
33,009983
33,010010
33,010093
33,010204
33,010365
33,011081
33,011157
33,011158
33,011162
33,011163
33,011355
33,011356
33,011635
33,011636
33,011647
33,011648
33,011651
33,011652
33,011969
33,011970
33,012151
33,012152
33,012227
33,012228
33,012315
33,012316
33,012346
33,012347
33,012588
33,012589
33,012884
33,012989
33,012990
33,013009
33,013010
33,013181
33,013182
33,013224
33,013392
33,013897
33,013898
33,014052
33,014146
33,014147
33,014163
33,014519
33,014520
33,014673
33,014674
33,014689
33,014690
33,014746
33,014747
33,015739
33,015740
33,016297
33,016298
33,016495
33,016496
33,016921
33,016952
33,016953
33,017125
33,017126
33,017627
33,017832
33,017833
33,017947
33,017973
33,017974
33,018103
33,018104
33,018105
33,018106
33,018238
33,018387
33,018388
33,018721
33,018722
33,018861
33,159506
33,159636
33,159691
33,159711
33,159712
33,159718
33,159735
33,159751
33,159776
33,159788
33,159792
33,159960
33,160322
33,501025
33,501301
33,501303
33,501305
33,501306
33,501311
33,513020
33,513040
33,513070
33,513150
33,513160
33,513200
33,513230
33,513320
33,513530
33,513550
33,513560
33,513590
33,513690
33,513700
33,513770
33,513860
33,513900
33,513950
33,513960
33,513980
33,513990
#养老目标基金
33,006245
33,006289
33,006290
33,006291
33,006292
33,006294
33,006295
33,006296
33,006297
33,006298
33,006303
33,006305
33,006306
33,006307
33,006321
33,006322
33,006575
33,006580
33,006581
33,006620
33,006621
33,006622
33,006623
33,006763
33,006859
33,006860
33,006861
33,006862
33,006872
33,006873
33,006876
33,006880
33,006886
33,006891
33,006894
33,006895
33,006991
33,007059
33,007060
33,007070
33,007071
33,007090
33,007159
33,007160
33,007188
33,007221
33,007231
33,007232
33,007238
33,007239
33,007241
33,007242
33,007247
33,007249
33,007250
33,007255
33,007271
33,007272
33,007273
33,007297
33,007298
33,007310
33,007401
33,007402
33,007407
33,007638
33,007643
33,007649
33,007650
33,007651
33,007652
33,007660
33,007661
33,007662
33,007668
33,007673
33,007705
33,007747
33,007748
33,007779
33,007780
33,008553
33,008609
33,008617
33,008621
33,008625
33,008631
33,008639
33,008697
33,008930
33,008931
33,009003
33,009143
33,009174
33,009183
33,009184
33,009335
33,009340
33,009355
33,009385
33,009436
33,009442
33,009460
33,009572
33,009573
33,009626
33,009884
33,010193
33,010217
33,010266
33,010267
33,010277
33,010281
33,010320
33,010323
33,010643
33,010735
33,010866
33,010958
33,011233
33,011557
33,011594
33,011684
33,011745
33,012037
33,012038
33,012056
33,012095
33,012106
33,012167
33,012190
33,012283
33,012311
33,012386
33,012450
33,012458
33,012505
33,012508
33,012509
33,012512
33,012513
33,012515
33,012518
33,012721
33,012743
33,012783
33,012784
33,012996
33,013022
33,013043
33,013059
33,013060
33,013061
33,013088
33,013135
33,013139
33,013155
33,013158
33,013192
33,013245
33,013246
33,013253
33,013254
33,013420
33,013421
33,013467
33,013510
33,013512
33,013519
33,013529
33,013539
33,013571
33,013696
33,013708
33,013735
33,013736
33,013741
33,013826
33,013904
33,013909
33,013928
33,014006
33,014009
33,014022
33,014093
33,014365
33,014366
33,014374
33,014403
33,014715
33,014722
33,014796
33,014865
33,014898
33,015234
33,015270
33,015317
33,015345
33,015509
33,015639
33,015682
33,015914
33,015962
33,015975
33,015999
33,016079
33,016115
33,016121
33,016132
33,016197
33,016233
33,016242
33,016245
33,016271
33,016649
33,016660
33,016666
33,016669
33,016846
33,016849
33,016907
33,016922
33,016946
33,016964
33,016985
33,017004
33,017023
33,017146
33,017160
33,017164
33,017184
33,017198
33,017212
33,017229
33,017235
33,017236
33,017237
33,017238
33,017239
33,017240
33,017241
33,017242
33,017243
33,017246
33,017247
33,017248
33,017249
33,017250
33,017251
33,017252
33,017253
33,017254
33,017255
33,017256
33,017257
33,017258
33,017259
33,017260
33,017263
33,017264
33,017267
33,017268
33,017270
33,017271
33,017272
33,017273
33,017274
33,017275
33,017276
33,017277
33,017278
33,017279
33,017280
33,017281
33,017282
33,017283
33,017287
33,017291
33,017294
33,017295
33,017296
33,017297
33,017302
33,017316
33,017317
33,017318
33,017319
33,017320
33,017321
33,017322
33,017325
33,017326
33,017327
33,017330
33,017331
33,017332
33,017333
33,017334
33,017335
33,017336
33,017337
33,017338
33,017339
33,017340
33,017341
33,017342
33,017343
33,017344
33,017345
33,017346
33,017347
33,017348
33,017349
33,017350
33,017351
33,017352
33,017353
33,017354
33,017355
33,017356
33,017357
33,017358
33,017359
33,017360
33,017361
33,017362
33,017363
33,017364
33,017365
33,017367
33,017368
33,017369
33,017370
33,017371
33,017372
33,017373
33,017374
33,017375
33,017376
33,017377
33,017378
33,017379
33,017380
33,017381
33,017382
33,017383
33,017384
33,017385
33,017386
33,017387
33,017388
33,017391
33,017392
33,017393
33,017395
33,017397
33,017398
33,017399
33,017402
33,017403
33,017405
33,017406
33,017407
33,017408
33,017409
33,017410
33,017411
33,017497
33,017579
33,017580
33,017591
33,017672
33,017673
33,017674
33,017675
33,017676
33,017685
33,017686
33,017706
33,017728
33,017748
33,017755
33,017768
33,017774
33,017775
33,017788
33,017901
33,017905
33,017906
33,017909
33,017942
33,017980
33,018151
33,018161
33,018162
33,018163
33,018164
33,018263
33,018264
33,018321
33,018353
33,018354
33,018361
33,018696
33,018700
#SmartBeta基金
33,003318
33,005051
33,005052
33,005125
33,005561
33,005562
33,005702
33,006658
33,006659
33,007107
33,007108
33,007397
33,007671
33,007672
33,007751
33,007760
33,007800
33,007801
33,008114
33,008115
33,008682
33,008928
33,008929
33,009439
33,009726
33,009727
33,010854
33,010855
33,011132
33,011133
33,012157
33,012158
33,012498
33,012499
33,012708
33,012709
33,013074
33,013273
33,013596
33,015558
33,016347
33,090010
33,100032
33,159606
33,159617
33,159708
33,159758
33,159905
33,159910
33,159913
33,159916
33,159966
33,159990
33,160716
33,160725
33,161721
33,161724
33,161816
33,161907
33,163821
33,310398
33,501029
33,501059
33,501089
33,501310
33,510030
33,510880
33,512040
33,512260
33,512390
33,512530
33,512750
33,512890
33,513950
33,515080
33,515100
33,515180
33,515300
33,515450
33,515570
33,515590
33,515890
33,519671
33,519677
33,560030
33,560330
33,560500
33,561580
33,562320
33,562330
33,562530
#同业存单基金
33,014426
33,014427
33,014428
33,014429
33,014430
33,014437
33,015643
33,015644
33,015645
33,015646
33,015647
33,015648
33,015822
33,015823
33,015824
33,015825
33,015826
33,015827
33,015861
33,015862
33,015863
33,015864
33,015875
33,015944
33,015955
33,015956
33,015960
33,016063
33,016066
33,016082
33,016083
33,016362
33,016366
33,016409
33,016410
33,016587
33,016625
33,016684
33,016758
33,016852
33,016860
33,017104
33,017111
33,017136
33,017183
33,017423
33,017554
33,017563
33,017701
33,017704
33,017725
33,017756
33,017888
33,017924
33,018219
33,018343
33,018348
